id,premise,hypothesis,lang_abv,language,label
c4ccb5091e,Medicare gross outlay projections based on intermediate assumptions of the 2001 HI and SMI Trustees' reports.,HI and SMI Trustee reports were used to estimate future Medicare costs.,en,English,0
f8891ca0d7,Yes it's really nice raining,I'm not bothered by the rain.,en,English,1
c2c167b90b,"A button on the Chatterbox page will make this easy, so please do join in.",There is a button on the page that is easy to use.,en,English,0
e54de9722d,oh does it sure,"oh, does it? no way",en,English,2
153b063acd,Court officials include the phone numbers of the local Legal Services office and county lawyer referral system on every summons.,Court officials include the phone numbers of legal aid departments because it will help those who can't afford to pay lawyers.,en,English,1
b839e77a40,"With the help of Microsoft Helpdesk, I found out that my CD-ROM drive was probably connected to my sound card and not the IDE port, thus hindering Linux.",I've never dealt with Linux.,en,English,2
ecc8e611ae,I hope that all key parties will take the necessary steps to address any real and perceived problems that serve to undercut public trust and confidence.,I hope that all key parties will take the necessary steps to address any real and perceived problems that serve to undercut public trust and confidence.,en,English,0
bd45b6d2ac,"The fact is that cross talk can sometimes be similar to all three factors, depending on the purpose, audience, and impact.",Negotiations do not exist.,en,English,2
c0f9dcab5a,Hope you enjoyed and were very encouraged.,"I know this affair causes you to despair, but look forward to your vacation.",en,English,2
9eb9c300c3,"God is mentioned only as the God of nature, by virtue of which every people has the right to a separate and equal position in the community of nations",People can have different incomes but still be the same.,en,English,1
3b2620670a,"Cave 31 tries to emulate the style of the great Hindu temple on a much smaller scale, but the artists here were working on much harder rock and so abandoned their effort.",Cave 31 ran into problems because it was made of harder rock.,en,English,0
4b6b98f612,She trembled at the memory of it.,She tried not to think about what happened.,en,English,1
b206ec119a,Other examples of cumulative case studies come from two international agencies.,"There are no examples of case studies, so it is a new territory.",en,English,2
2d10219d61,"The second missing benefit includes gains in environmental quality, especially improved health benefits.","Without the second benefit, health would be terrible.",en,English,1
6408906e25,"As the double-decker boats get ready to leave the pier, bells ring, the gangplank is raised, deckhands in blue sailor suits man the hawsers, and a couple of hundred commuters begin a seven-minute sightseeing tour.",Over a hundred boats are parked at the pier.,en,English,1
ae47238c1b,From Port-Louis all the way down Grande Terre's west coast to Pointe Pitre there extend vast mangrove swamps.,Grande Terre's west coast is a major tourist destination for its mangrove swamps.,en,English,1
a229473f25,"In 1998, Clark chaired an action designed to focus on solving problems related to inadequacy.",Clarke was confident that everything was working perfectly.,en,English,2
d9210bf0f6,"Good sir, Jon began.",Jon stayed silent.,en,English,2
97fde2c11a,"5 percent for educational lay programs relating to law and justice, and other public service programs such as the High School Mock Trial Competition and numerous publications.",Educational lay programs deal with law and justice.,en,English,0
eaa148a188,i wonder how they kept up with them though it seemed like the buffaloes were moving so fast i guess they graze though that wouldn't have been a problem,I've never thought about how they kept up.,en,English,2
30ec72f266,The best place to view the spring azaleas is at the Azalea Festival in the last week of April at Tokyo's Nezu shrine.,There is an Azalea Festival at the Nezu Shrine.,en,English,0
c80f53348f,"The activities included in the Unified Agenda are, in general, those expected to have a regulatory action within the next 12 months, although agencies may include activities with an even longer time frame.",Regulatory actions can take place within any of the next 12 months.,en,English,0
1409b8f2fc,Cases in Comparative,Cases care not related to law.,en,English,1
f02ffa59b1,"Despite their many similarities, Koreans and Japanese have long been mutually hostile and have pointed to the vast differences between their languages as proof that they lack a shared ancestry.","Koreans and Japanese see themselves as different cultures,",en,English,0
74664c2808,"In 1099, under their leaders Godfrey de Bouillon and Tancred, the Crusaders captured the Holy City for Christendom by slaughtering both Muslims and Jews.","The Crusaders captured the Holy City and killed 100,000 Muslims.",en,English,1
da17630d97,"Davidson should not adopt a pseudo-scone accent with 'bone' - the altar is English at any rate not due to Victoria, where she lives.","If the word Davidson was rhymed with scone and bone, it would be better in the poem.",en,English,2
6e2e995d6a,profit rather,Losses rather.,en,English,2
31f4d37739,"I told the doctor about it in a letter, apparently he liked it, and he in turn sent me a little fruit for Christmas.",The doctor sent me a bottle of wine for Christmas.,en,English,2
159986318a,"Component modularization and prefabrication off-site can reduce the amount of time cranes are needed on a site, as well as provide opportunities to reduce project schedules and construction costs and to concentrate jobs locally at the prefabrication facility.",Reducing project schedules and the costs associated with construction increases the company's profits.,en,English,1
a67c424e22,"Pitt, half dressed in a shirt and trousers, leaned against the railing and watched him, unmistakable concern imprinted on his frank and fair demeanor.",Pitt was wearing a T-shirt and pants.,en,English,0
55266f7301,"Yes, but I don't think we're going to do it because you can't get local stations and that's the news we're most interested in.",The price is pretty good.,en,English,1
2f3ab4591d,".. bundles of white clouds scattered in a clear, blue sky.","The sky is clear and blue, while there are sporadic clouds.",en,English,0
d9d7b034e5,"And they are tolerant and helpful, even though they know their beautiful beach is not theirs yet.",They had five hundred miles of coastline,en,English,1
f640150883,"She, in turn, was worshipped by her subjects as a living god.","Uninteresting to her subjects, she was ignored by them.",en,English,2
671fe11b00,Their ideas and initiatives can be implemented at the local and national levels.,Their ideas are only valid on a local basis.,en,English,2
c56b0c2c3b,"That example points to an important general  Total expenditure is determined by the value of the prize, whether we're talking about presidential campaigns or state lotteries.",They stated that the monetary amount of the prize was determined regardless of how the prize was used.,en,English,1
bbcb7c78fc,"The chart to which Reich refers was actually presented during Saxton's opening statement, hours before Reich testified, and did not look as Reich claims it did.",Reich refers to a chart that he misunderstood and said it said something different.,en,English,0
7f2f268595,hey it's reaching all over,It is concentrated and limited to a small space.,en,English,2
ec19598e2e,The order was founded by James VII (James II of England) and continues today.,The same order is still around after many years.,en,English,0
4177df956e,Bork shuddered.,Bork shivered.,en,English,0
e76b7a2bc9,you are saying teacher or parent,What do you mean about parents and teachers?,en,English,1
bc6b3473c7,Grammar and glamor are historically the same word.,In the past the words grammar and glamor were identical.,en,English,0
4d46edfdc2,"13 Executive  Effectively Implementing the Government Performance and Results Act ( GAO/GGD-96-118, June 1996).",13 executives effectively implemented the government performance and results act,en,English,0
d8a1714cf7,Your contributions to the Annual Fund at the level of the Maennerchor Society have been of great help to the school.,The Maennerchor Society receives donations.,en,English,0
505a6b5eff,"I have one or two thorns left. And, with a laugh, Blood went to his cabin.",Blood was laughing because he was happy.,en,English,1
79cb38cbf7,"Okay, I'm glad I talked to you. Thank you very much! Bye.",I'm so glad we had this conversation today!,en,English,1
47a0e96274,"A little past the small theater built for local dramatic performances, there's a fine view across the bay to Basse-Terre.",There are no cultural places in the city.,en,English,2
a9a0988e8d,"According to the public statement, the Title V operating certificate will only be issued once the conformity measurements on the control element have been completed.",Title V is a very important document.,en,English,1
2e370e7ad4,Our review indicates that the Food and Drug Administration complied with the applicable requirements.,The FDA has strict requirements for new drugs.,en,English,1
9ed71f796d,no i i i don't i it completely beyond me i went to my under graduate uh education,"I can't remember, I did my undergraduate education.",en,English,1
9220ddf30f,"Well, my grandparents are always very, very caring, and so are my parents. We have a good time down below.",It took a long time to drive to the grandparents’ house.,en,English,1
e36b240546,"The area of ​​most interest to visitors is the small old quarter around the cathedral, which stands on a small hill overlooking the bay.",Visitors like the flowers around the cathedral.,en,English,1
846d90a830,Slate 's Joseph Nocera.,Nocera is the head editor for Slate.,en,English,1
4dc8526604,"If the Red Shield of the Salvation Army can speak, it may tell you how we have recently helped diabetics get the insulin they need.",The Salvation Army helps anyone who needs it.,en,English,1
5c3a484144,"For EGUs affected for 2010 and each year thereafter, the Administrator will allocate mercury subsidies under section 474 and conduct auctions of mercury allowances under section 409, according to the figures. in Table A.",Limit the amount of mercury in seafood.,en,English,1
191875f17c,yeah i try to no i uh uh try not to use any insecticides at all i try not to even use insecticides on my lawn but i sometimes i can't manage,"I'd rather not use any insecticides at all, but sometimes I really need to",en,English,0
25ba038eaa,it gets it,I guess it gets sunlight sometimes.,en,English,1
18c9896ddd,i wish it was as good over here as it is over there but if you're the,I am glad it is better here than over there.,en,English,2
8875114161,The percent of total cost for each function included in the model and cost elasticity (with respect to volume) are shown in Table 1.,Each function's cost can be seen in Table 1.,en,English,0
095f6ee45e,"It's very hard to believe, for anyone who knows me well, but I was actually speechless for a period, Zelon said.",Zelon admitted to being speechless.,en,English,0
4192921877,away from the children,Close to the kids,en,English,2
ea3baa047d,"If all else failed, I could always make myself an exhibit.",Making myself an exhibit is a last resort.,en,English,0
ea83c9acb7,Net nonfederal saving,Net nonfederal saving was greater than net federal saving.,en,English,1
c3b1160ece,i think that's great there's a few places in Houston where they're trying that out i don't know if it's the if they've done it citywide yet or not where they have the color coded uh bags and uh bins,They have no plans to try it out in Houston.,en,English,2
02954ed5fd,"Consistent with GAO's Congressional Protocols, GAO will then offer the requester(s) a draft of the product that is with the agency for comment.",The agency received a draft of the product from the GAO.,en,English,0
079bc9dbe5,"""Clear."" His lord waited a while before answering.",The only reason the Lord is delaying time is that he needs to think of a witty reply.,en,English,1
21abde9983,"Off El Hurriya Street you'll find the Neo-Classical facade of the Greco-Roman Museum with a fine collection of both Roman, Greek, and Ptolemaic artifacts found around the city and under the waters of the harbor, along with many ancient Egyptian pieces.","Interestingly enough, every item is a vampire ward and keeps the vampires at bay.",en,English,1
d6e7944cf4,"Thus, once a pleasant motif is found, the next little exercise is to reproduce that motif with slight variations.",It is easy to make a change.,en,English,0
9546dfb7db,"There are actually three winding roads, or the Grande, the high road, starting out from the Avenue des Diables-Bleus in Nice; the Moyenne, the middle one, beginning at Place Max-Barel; and the Basse, along the coast from Boulevard Carnot, but usually jammed with traffic.","The Basse is a busy, winding road that runs along the coast.",en,English,0
1265f0a796,i tell you what i would not i would not buy a car that had the seat belt where it was hooked under the door,I would like to buy a car with the seat belts under the door.,en,English,2
55b52a228e,"Using a threestep development planning process, managers assess their current capabilities, determine their specific development needs, and build and execute a development plan.","The threestep planning process examines years of development, even though the number of steps is low.",en,English,1
fc90356a4a,Is it 20% interest?,No interest,en,English,2
d0c15105ba,"Then I take it and I get great, what do I do with it?",I don't know how to use this tool.,en,English,1
f295ce5d69,do you think most states have that or,Do you think most states have that high murder rates?,en,English,1
426661ff6e,You can either fly on TAP/Air Portugal (15-minute flight) or take the ferry (which leaves daily at 8am; Tel. 291/226 511).,You have the option of flying or taking the ferry.,en,English,0
2158abaf0f,I have kept you and clothed you and fed you!,I have clothed and fed you.,en,English,0
baaa7a94c7,This is our only chance .... Everyone else was drowned in shouting not to take the girl hostage.,One of the only opportunities available will be the surrender of the girl.,en,English,0
c7c1aaf9c6,"Meanwhile, the air force bought the SR71 aircraft, now an A-12, which was operating with a central intelligence agency.",The Air Force changed the plane.,en,English,0
9bc1f9996c,"With your TV, you feel that the punishment for TV theft is death",You think the best option for TV theft is to let them go.,en,English,2
6952c9d312,"Um, well, computer science and cognitive science, in general ...",Also environmental science.,en,English,1
252612852b,"Yeah he had a Cocker Spaniel, he's an outdoor dog and uh I think I love better uh-huh",I'm more of a lazy house dog than an active dog who wants to be outside all day.,en,English,2
883c58aee9,"You see, he said sadly, ""you have no instincts.""",He said that I had no willpower.,en,English,2
e5b0325ee8,"It seeks genuine direct elections after a period that is sufficient to organize alternative parties and prepare a campaign based on freedom of speech and other civil rights, the right to have free trade unions, the release of more than 200 political prisoners, debt relief, stronger penalties for corruption and pollution, no amnesty for Suharto and his fellow thieves, and a respite for the poor from the hardest edges of economic reform.",Debt relief is the main motivator for people in this democracy.,en,English,1
302b85083d,yeah and i'll do this uh sometimes i'll put my after I pour that into my back into my saucepan i'll put the eggs in the same dish and beat them up and then pour the cornstarch and the milk mixture in the egg so,"I never use eggs when I cook, I hate them.",en,English,2
b7aa670175,The Data Warehousing Institute provides education and training in the data warehousing and business intelligence industry.,The Data Warehousing Institute provides guidance only in carpentry industry.,en,English,2
524793438a,"The staff is working on a program to increase the flamingo population in the US Virgin Islands, and you will find a young flock here that breeds successfully every year.",Staff are working to increase the number of flamingos on the island.,en,English,0
a537fba9cd,yes that i think that's true so that makes them feel definitely like outsiders but like getting back to the their government benefits they they do have a lot of uh tax benefits,I think that makes them feel like outsiders but on the other hand they do receive a lot of tax benefits.,en,English,0
f11d1ad351,"Broadly speaking, the CEF Moderate scenario can be thought of as a 50% increase in funding for programs that promote a variety of both demand-side and supply-side technologies.",The CEF Moderate scenario can be thought of as a 10% decrease in funding for programs.,en,English,2
d6a3706fdf,We would go in there.,We will enter.,en,English,0
18e3c7700d,"You will also see  hippie-made  jewellery on sale, especially at the market in Punta Arab?­.",They sell hippie-made jewelry at the Punta Arab market.,en,English,0
cdd34e817a,"Publications from early American travelers to the Southwest and Mexico describe Spanish Mexicans not only in hard-hitting terms, but with extreme passion.",The first settlers in America spoke negatively about the Spanish-speaking inhabitants of Mexico.,en,English,0
7125b36327,the the Iranian borders are still open uh from what i understand understand um,Iran let their borders open due to a crisis.,en,English,1
92ccacf542,Hundreds of a few brave soldiers under Leonidas of Sparta delayed a large Persian army on the way to Thermopylae long enough to evacuate the Athenians to the island of Salamis,The Patriots defeated the Persians in Thermopylae.,en,English,2
fe2b0eb188,"knowing all along that I know how I will always recognize this unique, torn voice",I know this voice because it belongs to my mother.,en,English,1
e44e0f249e,"The most comfortable courses are in the cooler hill stations, notably Cameron Highlands and Fraser's Hill.",It's best to golf in the cooler hill stations.,en,English,1
748c5a3ca4,Scutari is traditionally associated with the name of Florence Nightingale.,Scutari is generally linked with Florence Nightingale.,en,English,0
065d8bada6,Some attention response functions used in the benefit analysis were derived from short-term studies.,Five short-term studies were analyzed for this study.,en,English,1
6eff086099,"Yes, in fact, I have older singers or older sisters like this",I have a sister who is older than me.,en,English,0
ced10693a8,"Many of his suggestions involved actions that, while funny and cruel, are not illegal but merely improbable (most men would be too scared to pick it up while the monkey was in the room).",Men would not pick it up as they are afraid.,en,English,0
9280cbbc47,I don't know but I still think like out of the country when she said I was like something,I believe it was out in the country.,en,English,0
3475664032,um-hum yes i was amazed we spent the only time we played on our trip was in Douglas Arizona and uh that was just,We played in lots of different places on our trip.,en,English,2
6f1cf5cbc6,"Um, my grandfather and grandmother were always very, very loving people and my parents were just having a great time there.",My grandparents were cranky and we never liked to go home.,en,English,2
73a80e65c3,"On your right is the entrance to the 16th-century Sandal Bedesten, with lovely brick vaults supported on massive stone pillars.",You can see the entrance of the Sandal Bedesten on your right.,en,English,0
bfe61e0cea,"Why then were you chasing? ”She asked coldly, standing in front of him, pale and very chaste in her unusual pose.",Her self-control looked unnatural as her back ached.,en,English,1
a0cdea07f8,Several of the organizations had professional and administrative staffs that provided analytical capabilities and facilitated their members' participation in the organization's activities.,Organizations didn't care about members' participation.,en,English,2
2d5f02aaf1,Both Secretary-General Powell and Secretary Rumsfeld appear to have been informed of these matters by the DCI.,They were informed of the current state of two groups of self-propelled barges for an attack in the Mediterranean.,en,English,1
07337f0902,well do you know you have a ten limit a ten minute time limit well that's okay and then they come on and tell you and they tell you got five seconds to say good-bye,"You get a ten minute time limit, but sometimes you'll be told to end early.",en,English,0
807d749cc4,Take a picnic and enjoy an alfresco lunch at this spectacular spot.,This spot is a great place to have a picnic.,en,English,0
ca1481f473,"Kodaly kerend (Kodaly Crescent, named after another Hungarian composer) is a splendid ensemble, its curved facades decorated with classical garlands and inlaid patterns.",Kodály Körönd Square is decorated with classicism and inlaid patterns.,en,English,0
7349dd5926,"Howard Berman of California, an influential Democrat on the House International Relations Committee.",Howard Berman of California has a lot to be ashamed of.,en,English,1
57c6acff9c,I mean there was no danger of getting in with the bomb because it wouldn't explode no matter how hard it hit the ground.,There was a great danger that the bomb would explode.,en,English,2
58523759b2,"It's our only chance, I said, and we have to seize it. The better way in the mind of Captain Blood was the one he had already offered to Wolverstone.",Blood captain had never spoken to Wolverstone before.,en,English,2
1ed6aae50a,Our preliminary observations indicate that GPRA performance reports may be more useful if they,Our observations indicate that we cannot increase the usefulness of the GPRA report.,en,English,2
c4c71b9f9b,"As a result, the CEO controls the division of information technology and management functionality to the CIO, the CIO organization, and other corporate units.","The CEO tells people who gets what information, but sometimes they make mistakes.",en,English,1
a28a78a4ee,"As Malaysia has moved resolutely into the modern age, it has also remained, culturally and historically, a rich, multi-layered blend of traditions wrapped up within a modern, busy economy.",Malaysia is an old country.,en,English,1
87c90a6e7d,Grammar and attraction are historically the same word.,The words broke up in the 1910s when Kaiser L stole everything.,en,English,1
6c79f6a1c9,"Also, lack of winter freezes means that mites normally killed off by the cold will survive.",During the heat wave the mites burst into flames.,en,English,2
a6955d4b4c,If you missed the two top stories in yesterday's USAT --the government's first post-deregulation attempt to preserve competitiveness among airlines and the emergence of a drug that can prevent breast cancer--they are on the NYT 's front today.,These two stores about post-deregulation and breast cancer drug are not on the front page of NYT today.,en,English,2
d9710921e1,The CIA later provided a more formal assessment to the White House,The CIA never said anything to the White House,en,English,2
16926db2d8,"The Times says this tracking list is drawn up from information from bookstores, but publishers say they routinely call up the Times to tip them off to books selling with increasing momentum so that they can be added to the tracking list.",Times is lying about drawing up lists from the bookstores.,en,English,1
308144ccfe,"What started as a touring cast in 1973, playing with students in cities like Gary, Elkhart and Terre Haute, the IRT training program today","Some Oscar-winning actors toured Indiana in 1973,",en,English,1
1e79650c9c,"While in custody, KSM denied any al-Qaeda agents in Southern California.",Al Qaeda may not have an agent in California.,en,English,0
fdd777aa5b,Rehnquist's conferences are no-nonsense.,The conferences were laced with humor and entertainment.,en,English,2
ca20876a8b,That had been made by the Cadets (Constitutional Democrats) under Prince Lvov.,The Cadets made that under Prince Lvov.,en,English,0
51cc3abb5c,"He might be right, and he might be wrong.",He is both right and wrong.,en,English,1
07977712ab,There is a linguistic process in the evolution of our vocabulary that does not work with a high degree of efficiency.,Our vocabulary is expanding.,en,English,1
5e3e89ed4c,i've yeah i've done it before and when i was in high in high school and college and thoroughly enjoyed it and and it's really a a blast my wife hates it but that's the way life is i guess,I've never done it and don't think I would like it.,en,English,2
be75fccb1f,"The Kal tangled both of Adrin's arms, keeping the blades far away.","Adrin's arms were tangled, keeping his rusty blades away from Kal.",en,English,1
be9a562bf6,"From now on, national unity always played a second role in ethnic, religious and, above all, regional economic interests.",National unity is more important than everything else combined.,en,English,1
fb8e531419,Most traditional reform options involve workers paying more for promised benefits or getting lower benefits.,The traditional reform options propose additional benefits for less cost.,en,English,2
07688deb89,The Lake District is not the place to come if you want lots of action into the early morning hours.,The lake district is open 24/7.,en,English,2
272b3dead5,"A more unusual dish is azure, a kind of sweet porridge made with cereals, nuts, and fruit sprinkled with rosewater.","Azure is a common and delicious food made with cereals, nuts and fruit.",en,English,0
ab5bad2da9,"For instance, mandatory account proposals are more likely to increase private saving because such a program would require households that do not currently save-such as many low-income individuals or families-to place some amount in an individual account.",People who dont voluntarily save money are less likely to have bank accounts.,en,English,1
57b9d34782,"As we celebrate the 90th birthday of Indiana Medical School, we realize how much we owe to dreamers and their dreams.",Indiana University School of Medicine owes a lot to dreamers,en,English,0
4d47f99a02,well UNLV they say UNLV may be the greatest amateur team ever,UNLV may be the greatest amateur baseball team ever.,en,English,1
80480f0dc0,"In a sense, it seems unreasonable that we maintain a historical spell for Spencer's work, yet the modern use of spelling for the theme of the show from his contemporary William Shakespeare.",He uses modern spellings for topics from Shakespeare.,en,English,0
10af43c536,"In 1847, in a savage uprising known as the Castile War, Mayan rebels slaughtered white settlers and took control of almost two-thirds of the peninsula.",The Maya were involved in the Caste War.,en,English,0
c2c5bca76a,"96 And parents and coaches who criticize rather than cheer and do not make players forget about defeat, which induces a kind of tension in some of the young players.",Coaches should not give young athletes a tough time.,en,English,1
fa2006cdb8,DOD's common practice for managing this environment has been to create aggressive risk reduction efforts in its programs.,The DOD increases risk to manage the environment.,en,English,2
3e8557c90c,Their requirements are much smaller in scale and complexity.,Their requirements are more relaxed than alternatives.,en,English,0
b4bd9114b8,"Around 1500 b.c. , a massive volcanic eruption at Santorini destroyed not only Akrotiri under feet of ash and pumice but the whole Minoan civilization.",The Minoans did not see this coming.,en,English,1
7dacdbe590,"The Mosque of El-Jezzar, built in 1781, dominates the landside of the old city (the other three sides jut into the Mediterranean).",The mosque contains many examples of intricate textile work.,en,English,1
4e090b5e08,"Sue me, Royko wrote.",Royko was over their crap.,en,English,1
3705382425,"This is my old friend, Monsieur Poirot, whom I have not seen for years.""",I haven't seen this old friend in over a year.,en,English,0
ee79804d01,"It is understood that the state does not need it, it is a little unusual, isn't it?",It is understandable what the government wants,en,English,2
a9bc0a1183,"For delayed delivery, see FDNY Records, Computer Aided Display Report, Alarm Box 8087, September 11, 2001, 09: 03: 00-09: 10: 02.",This delivery report was delayed due to network interruptions.,en,English,1
88e24fec77,"Because of limited resources, local legal services programs are forced to turn away tens of thousands of people with critical legal problems.",Local services programs are often forced to refuse people with serious legal problems due to a lack of resources,en,English,0
536745f758,The trick is to think less of me as the new sheriff in town and more of one of von Trapp's babysitters killed before Maria.,I want you to think of me as a nanny and not as a sheriff.,en,English,0
ce106a13bd,"If this is the case, only natural selection can adapt it this way.",Natural selection would have changed it.,en,English,0
568f674a34,yeah yeah you know we're kind of that way too i try to i'm the same way you are i kind of try to judge from day to day i know you know where i am we work a lot with the customers and we have a lot of government folks come in all the time and,We've never had a visit from someone from the government.,en,English,2
dc9bde39be,"The southwestern region with the most studied and documented wedding custom is New Mexico, because descendants of the first Hispanos consciously describe and write down their traditions.",There are no documents of the traditions of ancient Hispanos.,en,English,2
28dfbd3f74,'Upload him into his body? What body?',What body does he have?,en,English,0
72492ec012,"Wanniski and company have been drubbed by the Wall Street Journal , the New York Times ' A.M.",Wanniski and company have been drubbed by the Wall Street Journal,en,English,0
2e236e7b36,"Prudence, our consultant columnist, has retired and her column has been taken over by her niece, also known as Prudence.",Prudence will be our advice columnist 10 years from now.,en,English,2
eaf01bde20,Text box 4.1 describes how the NIPA and unified budget concepts differ.,Text box 4.1 explains the differences between a unified budget and NIPA.,en,English,0
de2e384ced,and this knowledge and it is supplied with it and it looks like he had fun,"He hates him, everyone says.",en,English,2
840d7eb701,It's all right.,It is well.,en,English,0
cda272928e,"King James Bible translators translated the Bible for a Christian audience; for them, the Bible includes the Old and New Testaments.",The King James Bible is made exclusively for one Christian.,en,English,1
daab08d81f,"If the Red Shield Association of the Salvation Army were able to speak, they might tell you to help a diabetic, as they immediately provided him with the insulin medication he needed.",The Salvation Army donates money to people who need it.,en,English,0
339ec0e20d,"Here along the Oil Creek, the Indians skimmed oil from the surface of the water for domestic use, and white settlers bottled it for medicinal purposes, calling it Seneca Oil.",No one has ever used Oil Creek oil.,en,English,2
385b0daf90,you know they can't really defend themselves like somebody grown uh say my age you know yeah,They can't defend themselves.,en,English,0
37c146c1d1,"In addition, we can actually predict their size distribution.",It is possible to predict their size distribution.,en,English,0
07ea92cf54,But uh so you like different foods,Do you like different types of food?,en,English,0
d713552de6,"Land of Lincoln helped Tasha Johnson of Marion get Social Security benefits to support her four children after the 29-year-old woman was diagnosed with non-Hodgkin's lymphoma, a type of cancer, she said.",She was cancer free at 29 years of age.,en,English,2
1563503255,"There may be a small savings at the factory showrooms in Manacor, where you'll have the biggest choice.",The factory showrooms are only for vendors.,en,English,2
cf8a3260a6,"The needs of the law school range from purchasing additional computer terminals to paying for the travel expenses of our moot court team, and refurbishing the gray lounge to purchase necessary reference materials for the library.",Only half of the law school computers are still available.,en,English,1
412b3377b4,"For the recommendations of the Gates report, please refer to the DCI Task Force Report, Improved Intelligence Warning, May 29, 1992.",The report on improving intelligence early warning methods was produced in 1992.,en,English,0
cae72ed01b,That change in mood was dramatic.,The mood changed dramatically.,en,English,0
8839652f73,The irreversible exchange - got and broken.,Profit and loss are non-exchange transactions.,en,English,0
f3f85f5284,Grantees statistically sample the cases closed in the previous year to determine if the sampled cases generally meet the requirements for reporting cases to LSC.,Grantees are not going to pay attention to cases closed in the last year.,en,English,2
2c274eda6e,Said we was a-staying at the inn.,He was staying at the inn.,en,English,0
cd4bc75e28,An example of anomaly is the recent cyber attacks on popular websites that have deprived people of their legitimate right to access the service.,Popular websites are big targets for disruption.,en,English,1
bb397a61e2,"In any case, important steps would have to be taken to avoid influencing the client's claims.",This step involves hiding customers' true identities from investigators.,en,English,1
d3bb586be0,"As a result of these procedures, the Department estimates an annual net savings of $545 million.",An annual net savings of $545 million has been estimated by the Department.,en,English,0
a42e093494,"I don't find anything interesting, entertaining, or relevant about any of the following, which is typical of",I see some things that are valuable to me,en,English,2
86cd3730e4,"Indeed, this spread is the first step towards spreading the purple damage avalanche.",This is the first part of the damage.,en,English,0
a4acf71886,He threw them to me again and again,He threw them at me again and again.,en,English,0
2b87234441,Some are reported as not having been wanted at all.,All are reported as being completely and fully wanted.,en,English,2
812938461a,"A politician connected with the home service of his parliamentary section's boss, with the mobile phone number 0-609-3459812, and known for his lack of sense of humor, did not take too well to a message from 'Admirer' - 'Wishes shovel best'.","Upon receiving the message he didn't like, he deleted it.",en,English,1
848eb50c2f,And hence The state is therefore not responsible for citizens who deny these citizens of color the social rights.,Some deny black people social rights.,en,English,0
5d5f9874d0,and then you can add cocoa powder to it to make chocolate or after it's thickened i cook it for a good once it starts boiling i just i cook it for a good seven minutes,I add cocoa powder and boil it for seven minutes.,en,English,0
50381b76e6,This is most evident in the rows of columns that Vincent Silky likened the weapons of ancient Greece to the army.,Vincent Scully spoke to the colony,en,English,0
d817ff59b2,"Now that we are independent, please help us widen the gap with you.",We hope you can help us when we are independent.,en,English,0
e508ff64ab,"The Ovitz deal, however, contained none of these goodies.",The Ovitz deal did not contain any of these goodies.,en,English,0
298c2aa560,Fast forward to 1994 and beyond.,Fast forward to 1994 and all the years after.,en,English,0
6d93e19915,Sorry but that's how it is.,"While one is apologetic about it, there is nothing that can be done.",en,English,0
d7ba692061,"Did Meriwether Lewis really commit suicide, as historians claim?",Historians often claim that Meriwether Lewis was killed by natives.,en,English,2
7c5c253353,well so okay you need to get married and have kids and then when they're big enough you can have them go do the yard  and you can do what you want to do,The reason to have children is so that they can do yardwork.,en,English,0
5865cd4ea6,This is no secret for music retailers.,Music retailers are well aware of this fact.,en,English,0
002e1d0c9d,"OH, yours is four doors.","Your car is bigger than mine, and it has four doors.",en,English,1
7e2b0baf7a,"Cornwall Beach, another private beach with perfect sand and sheltered waters, can be found behind the Jamaica Tourist Office building, a short distance east along Gloucester Avenue.","Another one, Cornwall Beach is located behind the tourist office.",en,English,0
1a42863cae,oh i see for me i like the atmosphere,I feel safe here which is why I like it.,en,English,1
05b11f50ea,A martini should be gin and vermouth and a twist.,A martini must be composed by vodka and vermouth.,en,English,2
e9c3541acf,Overlapping the others?,Overlying the others?,en,English,0
aabb2a2f50,The way we try to approach it is to identify every legal problem that a client has.,We try to focus on the first legal problem in front of us.,en,English,2
69458998b4,"McCoy welcomes donations from __ Company Foundation for $ 10,000.","McCoy anaitisha $250,000.",en,English,2
bcf30b085f,A rusty iron gate swinging dismally on its hinges!,The iron gate was swinging and could not be locked.,en,English,1
4ccab8114d,"One is cautioned not to eat food openly, as the monkeys are likely to see this as an invitation to eat.",You can eat where you want because the monkeys are afraid of people.,en,English,2
91000659f8,"Nothing prior to May 7, 1915.","Not a thing before May 7, 1915.",en,English,0
fb4379884d,This makes it incumbent on the government to create incentives to recruit new employees and retain older employees.,The government needs to create incentives to get and retain employees.,en,English,0
8098fb4c26,"For more information on the Indiana School of Medicine campaign or Dr. Field's research, call 274-3270.",Dr. Field is the top scientist in medical school.,en,English,1
971350e94a,"Refusal by the attorney's office or judge, the United States Foreign Office of Supervision (FESA) may deny a request for a FESA warrant on the grounds that the lawyers tried to evade the criminal process","A FISA court must approve all subpoena requests, whatever they may be.",en,English,2
f647956068,"Oh oh my word, it seems bold.","Either too much fun, otherwise too boring",en,English,1
ece9751c47,"These capabilities were insufficient, but little was done to expand or reform them.",Their surveillance program hasn't changed much.,en,English,1
9f2cfb979e,"On the edge of the rock behind a cleft palate, there is a crumbled black car and a bright pink fishing float that looks just as small as a toy compared to the rock.",The car's enormous size makes the rock look like a small rock.,en,English,2
